XS_Ea_sum,dXS_Ea,Ea_mean
152.6838265300031,6.804576890871911,2147000.0
153.34548349635568,6.823345637733947,2149000.0
154.01543885448987,6.843429066327057,2151000.0
154.69346376502347,6.864786200098558,2153000.0
155.37930851505632,6.887374762864479,2155000.0
156.07270183474864,6.911151260828388,2157000.0
156.7733502356508,6.936071056626102,2159000.0
157.48093737682782,6.96208843481927,2161000.0
158.19512346531747,6.989156658402278,2163000.0
158.91554469794815,7.017228016039005,2165000.0
159.64181275202247,7.0462538599059625,2167000.0
160.37351433282225,7.076184634184874,2169000.0
161.11021078632035,7.106969894423556,2171000.0
161.85143778586453,7.138558318162857,2173000.0
162.59670510193666,7.170897707414235,2175000.0
163.34549646436653,7.203934983760938,2177000.0
164.0972695265747,7.237616177046774,2179000.0
164.85145594154184,7.271886408808575,2181000.0
165.6074615592169,7.306689871796342,2183000.0
166.36466675499327,7.341969807109902,2185000.0
167.122426898661,7.3776684806565775,2187000.0
167.88007297290795,7.413727160798341,2189000.0
168.6369123499475,7.450086099205935,2191000.0
169.39222973420672,7.486684517065986,2193000.0
170.14528827820055,7.5234605988921,2195000.0
170.8953308777449,7.560351496266942,2197000.0
171.6415816514937,7.5972933438846235,2199000.0
172.3832476084752,7.634221290268418,2201000.0
173.11952050577835,7.6710695455017985,2203000.0
173.84957889686683,7.70777144822802,2205000.0
174.57259036916818,7.744259554044707,2207000.0
175.28771396757264,7.780465747236293,2209000.0
175.99410279836152,7.81632137755564,2211000.0
176.69090680584208,7.851757423480503,2213000.0
177.3772757116213,7.886704683033137,2215000.0
178.05236210408071,7.921093992868599,2217000.0
178.71532466316935,7.954856475904843,2219000.0
179.3653315032504,7.987923817300937,2221000.0
180.00156361436018,8.020228568085786,2223000.0
180.62321837999576,8.051704475214443,2225000.0
181.2295131474102,8.08228683628447,2227000.0
181.81968882446895,8.111912876598469,2229000.0
182.39301347541374,8.140522145714906,2231000.0
182.9487858864523,8.16805693010518,2233000.0
183.48633907098218,8.194462678038281,2235000.0
184.00504368349797,8.219688432359233,2237000.0
184.50431131087566,8.243687266426475,2239000.0
184.98359760976948,8.26641671813382,2241000.0
185.4424052593501,8.287839216678274,2243000.0
185.8802866995451,8.307922496552,2245000.0
186.2968466263388,8.326639993143756,2247000.0
186.69174421751165,8.343971214334656,2249000.0
187.06469506446604,8.359902082571576,2251000.0
187.4154727884569,8.374425242098372,2253000.0
187.7439103225653,8.387540326316245,2255000.0
188.049900844133,8.399254180634367,2257000.0
188.3333983459844,8.409581036642464,2259000.0
188.59441783863016,8.418542633994962,2261000.0
188.83303517962653,8.42616828701857,2263000.0
189.04938653035364,8.432494893740833,2265000.0
189.24366744455915,8.437566885766797,2267000.0
189.41613159705616,8.441436118196723,2269000.0
189.56708916484808,8.444161699558101,2271000.0
189.69690487668893,8.445809762516433,2273000.0
189.80599575051474,8.44645317690427,2275000.0
189.89482854133996,8.446171207364094,2277000.0
189.9639169249808,8.445049118616817,2279000.0
190.01381844535754,8.443177732036496,2281000.0
190.04513125506946,8.440652937818532,2283000.0
190.05849068043534,8.437575167566632,2285000.0
190.05456564323427,8.434048832584462,2287000.0
190.03405497194086,8.430181733531608,2289000.0
189.9976836353755,8.426084447392018,2291000.0
189.9461989313561,8.421869697897428,2293000.0
189.88036666221376,8.417651715652035,2295000.0
189.80096732789247,8.413545594214305,2297000.0
189.70879236591233,8.409666648315515,2299000.0
189.60464046567753,8.40612978022764,2301000.0
189.48931398260734,8.403048860051697,2303000.0
189.36361547530797,8.400536125375591,2305000.0
189.22834438660925,8.398701605366913,2307000.0
189.08429388676768,8.39765257392049,2309000.0
188.93224789454428,8.397493035987848,2311000.0
188.7729782892563,8.398323250681173,2313000.0
188.6072423242864,8.400239294181658,2315000.0
188.43578025000858,8.403332664900079,2317000.0
188.2593131515943,8.407689932743011,2319000.0
188.0785410048395,8.413392433748989,2321000.0
187.89414095093105,8.42051601077732,2323000.0
187.70676578901094,8.42913080036934,2325000.0
187.5170426835289,8.43930106537137,2327000.0
187.3255720816658,8.451085072408105,2329000.0
187.1329268346097,8.464535012842857,2331000.0
186.93965151514192,8.47969696544995,2333000.0
186.7462619228885,8.496610898672834,2335000.0
186.55324476762272,8.515310710036387,2337000.0
186.3610575203006,8.535824300040701,2339000.0
186.17012842088403,8.558173677674123,2341000.0
185.98085663163351,8.582375094551777,2343000.0
185.79361252426332,8.608439204607457,2345000.0
185.60873808924867,8.63637124624045,2347000.0
185.4265474555691,8.666171243836601,2349000.0
185.2473275092966,8.697834225644984,2351000.0
185.07133859966171,8.73135045509185,2353000.0
184.8988153215218,8.766705672739588,2355000.0
184.7299673635598,8.803881346258683,2357000.0
184.56498041196323,8.842854925952825,2359000.0
184.40401709983115,8.883600103569865,2361000.0
184.24721799310734,8.926087072331663,2363000.0
184.09470260436223,8.97028278631867,2365000.0
183.94657042636442,9.016151217552633,2367000.0
183.80290197795048,9.063653609321797,2369000.0
183.66375985530746,9.112748724487048,2371000.0
183.52918978237358,9.163393087697264,2373000.0
183.39922165465362,9.215541220614174,2375000.0
183.27387057130903,9.269145869411473,2377000.0
183.15313785094781,9.32415822396369,2379000.0
183.03701202706634,9.380528128273449,2381000.0
182.9254698196158,9.438204281808755,2383000.0
182.82026846519847,9.497419312041576,2385000.0
182.71759312678432,9.55752259987316,2387000.0
182.61938939070347,9.618775912291111,2389000.0
182.52559390213023,9.681124945100326,2391000.0
182.43613609349453,9.74451513837269,2393000.0
182.35093894587123,9.808891819426064,2395000.0
182.26991971538382,9.874200336921861,2397000.0
182.1929906240858,9.940386186276577,2399000.0
182.12005951501942,10.00739512660719,2401000.0
182.05103047142018,10.075173289449946,2403000.0
181.98580440023562,10.143667279513458,2405000.0
181.92427958032596,10.21282426773172,2407000.0
181.8663521758773,10.282592076895634,2409000.0
181.81191671571563,10.352919260145141,2411000.0
181.76086653932535,10.423755172605196,2413000.0
181.71309421049304,10.49505003645163,2415000.0
181.66849189958404,10.566754999689113,2417000.0
181.6269517355353,10.638822188924237,2419000.0
181.5883661287074,10.711204756409291,2421000.0
181.55262806578125,10.783856921632285,2423000.0
181.5196313779254,10.856734007720487,2425000.0
181.48927098347562,10.92979247292051,2427000.0
181.46144310637902,11.002989937412941,2429000.0
181.43604547167132,11.076285205713818,2431000.0
181.41297747922732,11.14963828490665,2433000.0
181.3946373201362,11.22358970963549,2435000.0
181.37570544783662,11.296893870632873,2437000.0
181.35883366196256,11.370147330601972,2439000.0
181.34392755057118,11.443314679011431,2441000.0
181.33089512533894,11.516361770960396,2443000.0
181.3196468762936,11.589255723198468,2445000.0
181.31009581412567,11.661964907655294,2447000.0
181.30215750100112,11.73445894265892,2449000.0
181.29575007079444,11.806708682018757,2451000.0
181.29079423959294,11.878686202145161,2453000.0
181.28721330730139,11.950364787365979,2455000.0
181.28493315114034,12.02171891359826,2457000.0
181.2838822117834,12.092724230526148,2459000.0
181.28399147283884,12.163357542429184,2461000.0
181.28519443436457,12.233596787795385,2463000.0
181.2874270810215,12.303421017857803,2465000.0
181.29062784549842,12.372810374171987,2467000.0
181.29834405210727,12.442923874936527,2469000.0
181.3030116844524,12.511297872686395,2471000.0
181.3085007903477,12.57919048653063,2473000.0
181.31475725240733,12.646585489841186,2475000.0
181.32172931463495,12.713467657871073,2477000.0
181.32936751642316,12.77982273966067,2479000.0
181.33762462586535,12.845637429828173,2481000.0
181.34645557263957,12.910899340316364,2483000.0
181.35581738071414,12.97559697217048,2485000.0
181.36566910111026,13.039719687393516,2487000.0
181.37597174491367,13.103257680950986,2489000.0
181.3866882167347,13.166201952966311,2491000.0
181.39778324876576,13.22854428116195,2493000.0
181.40922333561213,13.290277193584133,2495000.0
181.42097666999103,13.351393941659712,2497000.0
181.43301307945762,13.411888473607949,2499000.0
181.44530396422604,13.47175540825886,2501000.0
181.45782223619497,13.53099000928352,2503000.0
181.47054225924433,13.589588159888587,2505000.0
181.47948490919245,13.650882119220457,2507000.0
181.4928073214568,13.707985033120504,2509000.0
181.5062443771293,13.764455851594233,2511000.0
181.51977690120282,13.82029189471721,2513000.0
181.53338681426118,13.875491028687135,2515000.0
181.54705708621833,13.930051641194405,2517000.0
181.56077169133235,13.983972617451577,2519000.0
181.5745155645281,14.03725331690025,2521000.0
181.5882745589865,14.089893550575884,2523000.0
181.60203540506294,14.1418935591464,2525000.0
181.6157856704937,14.193253991606605,2527000.0
181.62951372192242,14.243975884648203,2529000.0
181.64320868767652,14.294060642667157,2531000.0
181.65686042189026,14.343510018425032,2533000.0
181.67045946982415,14.392326094358424,2535000.0
181.6839970344801,14.44051126450923,2537000.0
181.6974649444383,14.48806821708686,2539000.0
181.71085562289437,14.534999917623315,2541000.0
181.72416205786885,14.58130959277244,2543000.0
181.73737777362913,14.627000714642874,2545000.0
181.75049680319864,14.672076985752346,2547000.0
181.76351366196235,14.716542324546062,2549000.0
181.77642332241572,14.760400851426866,2551000.0
181.789221189921,14.803656875389827,2553000.0
181.7432494046453,14.864661489220817,2555000.0
181.75877147142788,14.905855589938515,2557000.0
181.7740212501552,14.94650143060993,2559000.0
181.78900308165095,14.98660216823422,2561000.0
181.80372127232374,15.026161161370299,2563000.0
181.81818009228581,15.065181957195913,2565000.0
181.83238377368428,15.103668279227673,2567000.0
181.8463365091039,15.141624015359518,2569000.0
181.86004245012964,15.179053206447513,2571000.0
181.87350570604718,15.215960035382812,2573000.0
181.8867303426305,15.252348816524329,2575000.0
181.89972038106384,15.288223985625873,2577000.0
181.91247979698846,15.32359009022837,2579000.0
181.92501251959536,15.358451780306567,2581000.0
181.93732243088573,15.392813799505154,2583000.0
181.94941336498744,15.42668097666142,2585000.0
181.96128910755698,15.460058217687514,2587000.0
181.97295339527918,15.492950497878066,2589000.0
181.98440991545405,15.525362854552506,2591000.0
181.99566230563298,15.55730038001163,2593000.0
182.0067141533307,15.58876821480567,2595000.0
182.01756899587522,15.619771541519965,2597000.0
182.02823032017218,15.650315578488296,2599000.0
182.10013591891473,15.818530341353613,2601000.0
182.10846590987674,15.84385666960647,2603000.0
182.11667297465058,15.868869034129377,2605000.0
182.12475864773833,15.893569187950245,2607000.0
182.13272445696322,15.917958971751931,2609000.0
182.14057192304574,15.942040309171214,2611000.0
182.1483025590415,15.965815201761668,2613000.0
182.15591786992047,15.989285724473008,2615000.0
182.16341935212117,16.01245402113629,2617000.0
182.17080849308715,16.035322299975164,2619000.0
182.17808677094584,16.057892829639023,2621000.0
182.1852556540712,16.080167934953966,2623000.0
182.1923166007764,16.102149993156452,2625000.0
182.19927105891685,16.123841429922788,2627000.0
182.20612046562871,16.145244715896737,2629000.0
182.21286624712096,16.166362363459214,2631000.0
182.21950981809786,16.187196922413214,2633000.0
182.22605258197768,16.207750978232195,2635000.0
182.23249593010286,16.228027147217723,2637000.0
182.23884124203983,16.24802807514442,2639000.0
182.66,17.643481043943677,2641000.0
182.66,17.643481043943677,2643000.0
182.66,17.643481043943677,2645000.0
182.66,17.643481043943677,2647000.0
182.66,17.643481043943677,2649000.0
182.66,17.643481043943677,2651000.0
182.66,17.643481043943677,2653000.0
182.66,17.643481043943677,2655000.0
182.66,17.643481043943677,2657000.0
182.66,17.643481043943677,2659000.0
182.66,17.643481043943677,2661000.0
182.66,17.643481043943677,2663000.0
182.66,17.643481043943677,2665000.0
182.66,17.643481043943677,2667000.0
182.66,17.643481043943677,2669000.0
182.66,17.643481043943677,2671000.0
182.65999999999997,17.643481043943677,2673000.0
182.66,17.643481043943677,2675000.0
182.66,17.643481043943677,2677000.0
182.66,17.643481043943677,2679000.0
0.0,0.0,2681000.0
0.0,0.0,2683000.0
0.0,0.0,2685000.0
0.0,0.0,2687000.0
0.0,0.0,2689000.0
0.0,0.0,2691000.0
0.0,0.0,2693000.0
0.0,0.0,2695000.0
0.0,0.0,2697000.0
0.0,0.0,2699000.0
0.0,0.0,2701000.0
0.0,0.0,2703000.0
0.0,0.0,2705000.0
0.0,0.0,2707000.0
0.0,0.0,2709000.0
59.82,5.784009379971645,2711000.0
59.82,5.784009379971645,2713000.0
59.82,5.784009379971645,2715000.0
59.82,5.784009379971645,2717000.0
59.82,5.784009379971645,2719000.0
59.82000000000001,5.784009379971645,2721000.0
59.82,5.784009379971645,2723000.0
59.82,5.784009379971645,2725000.0
59.82,5.784009379971645,2727000.0
59.82,5.784009379971645,2729000.0
59.82,5.784009379971645,2731000.0
59.82,5.784009379971645,2733000.0
59.82,5.784009379971645,2735000.0
59.82,5.784009379971645,2737000.0
59.82,5.784009379971645,2739000.0
59.82,5.784009379971645,2741000.0
59.82000000000001,5.784009379971645,2743000.0
59.82,5.784009379971645,2745000.0
59.82,5.784009379971645,2747000.0
59.82,5.784009379971645,2749000.0
59.82000000000001,5.784009379971645,2751000.0
59.82000000000001,5.784009379971645,2753000.0
59.82,5.784009379971645,2755000.0
59.82,5.784009379971645,2757000.0
59.82,5.784009379971645,2759000.0
59.82,5.784009379971645,2761000.0
59.82000000000001,5.784009379971645,2763000.0
59.81999999999999,5.784009379971645,2765000.0
59.82,5.784009379971645,2767000.0
59.82,5.784009379971645,2769000.0
59.82000000000001,5.784009379971645,2771000.0
59.82,5.784009379971645,2773000.0
59.82,5.784009379971645,2775000.0
59.82,5.784009379971645,2777000.0
59.82,5.784009379971645,2779000.0
59.82,5.7840093799716445,2781000.0
59.82,5.784009379971645,2783000.0
59.82,5.784009379971645,2785000.0
59.82000000000001,5.784009379971645,2787000.0
59.82,5.784009379971645,2789000.0
59.82,5.784009379971645,2791000.0
59.82,5.784009379971645,2793000.0
59.82,5.784009379971645,2795000.0
59.82,5.784009379971646,2797000.0
59.82,5.784009379971645,2799000.0
59.81999999999999,5.784009379971645,2801000.0
59.82,5.784009379971645,2803000.0
59.82,5.784009379971645,2805000.0
59.82,5.784009379971645,2807000.0
59.82,5.784009379971645,2809000.0
59.82,5.784009379971645,2811000.0
59.81999999999999,5.784009379971645,2813000.0
59.82,5.784009379971645,2815000.0
59.82,5.784009379971645,2817000.0
59.82,5.784009379971645,2819000.0
59.81999999999999,5.784009379971645,2821000.0
59.82,5.784009379971645,2823000.0
59.81999999999999,5.784009379971645,2825000.0
59.82,5.784009379971645,2827000.0
59.82,5.784009379971645,2829000.0
59.82,5.784009379971645,2831000.0
59.82000000000001,5.784009379971645,2833000.0
59.88292118655676,5.778230017408196,2835000.0
59.888035488637286,5.777761330877174,2837000.0
59.893558648941934,5.7772553558855115,2839000.0
59.89952274961927,5.776709196737443,2841000.0
59.90596233439937,5.776119740597699,2843000.0
59.91291459185867,5.775483642161608,2845000.0
59.920419551697336,5.774797307375562,2847000.0
59.92852029487262,5.774056876169792,2849000.0
59.93726317847467,5.773258204167513,2851000.0
59.94669807627433,5.772396843337793,2853000.0
59.95687863591633,5.771468021563618,2855000.0
59.96786255377348,5.770466621102342,2857000.0
59.979711868519836,5.769387155922676,2859000.0
59.992493274520214,5.768223747911468,2861000.0
60.00627845617103,5.76697010195447,2863000.0
60.021144444361326,5.765619479908989,2865000.0
60.037173996251916,5.764164673502784,2867000.0
60.05445599959397,5.762597976213506,2869000.0
60.07308590282369,5.760911154206896,2871000.0
60.09316617217676,5.7590954164403785,2873000.0
60.11480677706068,5.757141384072477,2875000.0
60.1381257049049,5.755039059358338,2877000.0
60.163249506673225,5.7527777942585026,2879000.0
60.19031387416848,5.750346259042962,2881000.0
60.219464250181396,5.747732411236698,2883000.0
60.25085647243061,5.744923465327391,2885000.0
60.28465745210385,5.741905863742603,2887000.0
60.32104588763672,5.738665249703731,2889000.0
60.36021301414901,5.7351864426793995,2891000.0
60.40236338869251,5.731453417293598,2893000.0
60.447715711143346,5.727449286695815,2895000.0
60.4965036801848,5.723156291574081,2897000.0
60.54897688336865,5.7185557961896905,2899000.0
60.605401719701376,5.713628293036769,2901000.0
60.66606235256847,5.708353417984,2903000.0
60.73126169007289,5.7027099780419865,2905000.0
60.80132238901211,5.696675994221076,2907000.0
60.876587877739034,5.69022876230349,2909000.0
60.95742339203398,5.683344934752789,2911000.0
61.04421701684319,5.67600062742524,2913000.0
61.13738072530558,5.668171555232476,2915000.0
61.23735140487566,5.65983320143406,2917000.0
61.34459185855223,5.650961025810513,2919000.0
61.45959176722661,5.641530717579802,2921000.0
61.582868596965405,5.631518499567588,2923000.0
61.71496843263886,5.6209014908152275,2925000.0
61.85646671669795,5.609658135496648,2927000.0
62.007968869098946,5.597768706697554,2929000.0
62.17011076139243,5.585215894262192,2931000.0
62.34355901485208,5.571985486500614,2933000.0
62.529011089265005,5.5580671560272705,2935000.0
62.72719512567888,5.543455360312369,2937000.0
62.9388695030795,5.528150367595388,2939000.0
63.16482206572815,5.512159418543265,2941000.0
63.40586897484449,5.495498033316163,2943000.0
63.66285313558934,5.478191472391644,2945000.0
63.93664214805006,5.460276357421477,2947000.0
64.22812572933725,5.441802455353974,2949000.0
64.53821255317014,5.422834624816053,2951000.0
64.86782645369823,5.403454918052845,2953000.0
65.21790194203278,5.383764824286257,2955000.0
65.58937898732428,5.3638876308881,2957000.0
65.98319701950989,5.343970866994043,2959000.0
66.4002881183516,5.324188779890749,2961000.0
66.84821663456388,5.304350105537975,2963000.0
67.31560886424225,5.2854173481461535,2965000.0
67.80909543829576,5.267316665692913,2967000.0
68.32951406266109,5.250350446620018,2969000.0
68.8776507498134,5.234857403963926,2971000.0
69.45422833669438,5.221213071854725,2973000.0
70.05989438834253,5.209829410176915,2975000.0
70.69520861153845,5.201153311115698,2977000.0
71.36062993426137,5.195663802396532,2979000.0
72.05650343908388,5.193867759145594,2981000.0
72.78304737077593,5.196293973775384,2983000.0
73.54034046899434,5.203485494537543,2985000.0
74.32830990453684,5.215990229849618,2987000.0
75.14672012056091,5.234349925604907,2989000.0
75.99516289666475,5.259087750800043,2991000.0
76.87304896207728,5.2906948628416925,2993000.0
77.77960148273769,5.32961645355404,2995000.0
78.71385173440414,5.37623788325206,2997000.0
79.67463724902406,5.430871576191046,2999000.0
80.66060268391954,5.493745362320488,3001000.0
81.67020361290933,5.564992900045413,3003000.0
82.7017133760596,5.644646703867715,3005000.0
83.75323305179911,5.732634139922158,3007000.0
84.8227045339063,5.828776559944077,3009000.0
85.90792660920143,5.932791542986604,3011000.0
87.00657384319987,6.04429802730238,3013000.0
88.11621799429291,6.162823961319488,3015000.0
89.2343515962111,6.287815994842523,3017000.0
90.35841327758436,6.418650673860401,3019000.0
91.48581432980751,6.554646591762021,3021000.0
92.61396599315094,6.6950769782156385,3023000.0
93.74030690829532,6.8391822635513515,3025000.0
94.86233017725806,6.986182229840473,3027000.0
95.97760949424065,7.135287439970749,3029000.0
97.0838238421643,7.2857097151047405,3031000.0
98.17878030266868,7.436671503786777,3033000.0
99.26043459328613,7.587414049751767,3035000.0
100.34107607407059,7.736693734508606,3037000.0
101.39302873058405,7.88473092307548,3039000.0
102.4269703315482,8.030430673038007,3041000.0
103.44165550133684,8.173163652407023,3043000.0
104.4360555145002,8.312341704678596,3045000.0
105.40936254760496,8.447419171027237,3047000.0
106.36099130776601,8.577893373939485,3049000.0
107.29057825547692,8.70330437980476,3051000.0
108.19797867749149,8.823234161776481,3053000.0
109.08326189074407,8.93730528561984,3055000.0
109.94670487097441,9.04517924074078,3057000.0
110.78878460066187,9.146554536541213,3059000.0
111.61016942129284,9.241164681026751,3061000.0
112.41170965635843,9.328776154517602,3063000.0
113.20811317827786,9.408574702484115,3065000.0
113.97552477664094,9.481498390637915,3067000.0
114.72701261197363,9.546883613358318,3069000.0
115.47613585837524,9.603983278528206,3071000.0
116.2025780583467,9.653840243919724,3073000.0
116.91844713477828,9.695854109143886,3075000.0
117.6257219896213,9.7299793876048,3077000.0
118.32650233178413,9.756198152324593,3079000.0
119.02300134955188,9.774522082136471,3081000.0
119.71753855498297,9.784995307295263,3083000.0
120.41253267341797,9.78769808317869,3085000.0
121.11049442269415,9.782751300533485,3087000.0
121.81401900274646,9.77032181457755,3089000.0
122.52577809780746,9.750628541782337,3091000.0
123.24851118138,9.723949230843168,3093000.0
123.98501590967084,9.690627761816389,3095000.0
124.73813739334288,9.651081763496222,3097000.0
125.5107561515835,9.605810263259256,3099000.0
126.30577457771466,9.555400996170588,3101000.0
127.1261017829185,9.500536902996853,3103000.0
127.97463673485704,9.442001243961833,3105000.0
128.8542496711719,9.380680653633531,3107000.0
129.77877130434064,9.316921104666845,3109000.0
130.73081478405396,9.252992168856357,3111000.0
131.72245691037136,9.189524581102873,3113000.0
132.75627529265694,9.127777666770985,3115000.0
133.83470891592776,9.06907041823273,3117000.0
134.960033731153,9.014756101626526,3119000.0
136.1343388410464,8.966190645664016,3121000.0
137.35950395632557,8.924695395760896,3123000.0
138.63717883509318,8.891515451878101,3125000.0
139.9687654226604,8.86777548284649,3127000.0
141.35540337577507,8.854435532207441,3129000.0
142.7979595808448,8.852249788759714,3131000.0
144.29702216033155,8.861731477293382,3133000.0
145.85289930811564,8.883126847953907,3135000.0
147.46562310985115,8.916400679115089,3137000.0
149.13495829782636,8.96123480498499,3139000.0
150.8604156738688,9.017040053793693,3141000.0
152.64126972225586,9.082980802419785,3143000.0
154.4765797417312,9.158010295988838,3145000.0
156.36521366493693,9.240914092545099,3147000.0
158.30587361607786,9.330358558225,3149000.0
160.3027357066995,9.424377720948879,3151000.0
162.3438091194265,9.522576748930554,3153000.0
164.43236684766373,9.62308093885728,3155000.0
166.5667082687098,9.724560368549295,3157000.0
168.7450857321369,9.825786664183234,3159000.0
170.96572051403024,9.925660288235026,3161000.0
173.22681485514047,10.023230649845347,3163000.0
175.52655988732317,10.11770928945128,3165000.0
177.86313944639346,10.208476659044608,3167000.0
180.23472994936304,10.295083189070343,3169000.0
182.6394966719654,10.377245420219534,3171000.0
185.0755868929009,10.454838002543244,3173000.0
187.5411204708486,10.527882343811976,3175000.0
190.03417848840704,10.596532639889029,3177000.0
192.55279063418877,10.66105995499896,3179000.0
195.09492200287502,10.721834949053498,3181000.0
197.65845997642734,10.779309779654625,3183000.0
200.24120181145287,10.833999642491579,3185000.0
202.84084350232808,10.886464357959762,3187000.0
205.45497042075897,10.937290364482019,3189000.0
208.0810501539508,10.987073439401449,3191000.0
210.7164278786864,11.036402434576397,3193000.0
213.35832452032452,11.085844283460423,3195000.0
216.00383785668726,11.13593050680251,3197000.0
218.64994663894214,11.187145412582026,3199000.0
221.29351771708602,11.239916150386918,3201000.0
223.9313160777663,11.294604739894796,3203000.0
226.56001762860492,11.351502147180994,3205000.0
229.17622449702495,11.410824432032626,3207000.0
231.77648255378432,11.472710936014003,3209000.0
234.35730082313657,11.537224427183117,3211000.0
236.91517240321483,11.604353065971226,3213000.0
239.446596492507,11.674014010744637,3215000.0
241.94810110156553,11.746058443609847,3217000.0
244.42107800931467,11.820585894699402,3219000.0
246.85184267448057,11.896671324163776,3221000.0
249.24277449987972,11.974371312431119,3223000.0
251.59072928925607,12.053341836705016,3225000.0
253.8927026016754,12.133210473207292,3227000.0
256.1458479333828,12.213584534704955,3229000.0
258.347493040057,12.29405892041955,3231000.0
260.4951541839523,12.374223516246323,3233000.0
262.5865481427924,12.453670017694217,3235000.0
264.6196018705705,12.531998082144218,3237000.0
266.59245975318777,12.60882074943118,3239000.0
268.5034884525541,12.683769099263124,3241000.0
270.3512793802153,12.756496139867544,3243000.0
272.13464888463824,12.826679944094778,3245000.0
273.85263627416185,12.894026066899015,3247000.0
275.50449982969826,12.958269291763168,3249000.0
277.0897109872132,13.019174763511273,3251000.0
278.60794688966007,13.076538571431588,3253000.0
280.05908152153233,13.13018785015887,3255000.0
281.4431756467574,13.179980466790791,3257000.0
282.7604657727458,13.225804361696266,3259000.0
284.0113523605386,13.267576607838734,3261000.0
285.196387493872,13.305242249578718,3263000.0
286.3162622091521,13.338772977174532,3265000.0
287.37179367466797,13.36816568787531,3267000.0
288.3639123914145,13.393440978836228,3269000.0
289.2936495703863,13.414641611293149,3271000.0
290.1621248227686,13.431830979676912,3273000.0
290.97053428053977,13.445091613746612,3275000.0
291.7201392462457,13.454523736480994,3277000.0
292.4122554523498,13.460243895444433,3279000.0
293.048242993048,13.46238368068759,3281000.0
293.62949697499954,13.46108853798063,3283000.0
294.1574389181708,13.456516682307377,3285000.0
294.6335089241625,13.44883811308263,3287000.0
295.05915861696764,13.43823372947215,3289000.0
295.4358448501492,13.424894541483704,3291000.0
295.765024164909,13.409020970135378,3293000.0
296.0481479753977,13.390822227976685,3295000.0
296.286658450801,13.370515769513597,3297000.0
296.48198505819175,13.348326799658173,3299000.0
296.63554172566717,13.324487827162818,3301000.0
296.748724581946,13.299238249110259,3303000.0
296.822910226055,13.272823951886638,3305000.0
296.85945447918147,13.245496913691804,3307000.0
296.85969156977217,13.21751479350914,3309000.0
296.8249337027547,13.18914049160612,3311000.0
296.7564709640039,13.160641667051312,3313000.0
296.6555715119745,13.132290198446585,3315000.0
296.52348200960813,13.10436157508908,3317000.0
296.3614282511872,13.077134207116112,3319000.0
296.1706159406923,13.050888644859022,3321000.0
295.95510857283284,13.02612295388019,3323000.0
295.70991138541723,13.002655897173389,3325000.0
295.4395180257501,12.981020144381244,3327000.0
295.1450556629097,12.961494371925568,3329000.0
294.8276371649402,12.944354027456875,3331000.0
294.4883618880534,12.92986992451863,3333000.0
294.1283163991347,12.918306752921028,3335000.0
293.7485751089918,12.90992151878033,3337000.0
293.35020079725246,12.904961931694825,3339000.0
292.9342450133143,12.903664759827318,3341000.0
292.5017483412409,12.9062541766052,3343000.0
292.05374051994573,12.912940125196227,3345000.0
291.5912404134123,12.9239167287358,3347000.0
291.1152558289571,12.939360775346152,3349000.0
290.62678318472507,12.959430307208779,3351000.0
290.12680703055577,12.98426334225356,3353000.0
289.61629942916204,13.013976755393886,3355000.0
289.0962192070815,13.048665343674676,3357000.0
288.5675110871458,13.088401096277527,3359000.0
288.03110471618805,13.133232686151732,3361000.0
287.48791360337435,13.183185195253825,3363000.0
286.938833985879,13.238260080173157,3365000.0
286.3847436396154,13.298435379488069,3367000.0
285.8265006533715,13.363666158760939,3369000.0
285.26494218500056,13.433885183846137,3371000.0
284.70088321826887,13.509003808350112,3373000.0
284.1351153386059,13.588913056819852,3375000.0
283.5684055453088,13.67348488167716,3377000.0
283.00149511683543,13.762573569157098,3379000.0
282.4350985445901,13.85601726760392,3381000.0
281.86990254921517,13.953639610425432,3383000.0
281.3065651918142,14.055251405791028,3385000.0
280.7457150907982,14.160652365698795,3387000.0
280.1879507532276,14.26963284825337,3389000.0
279.6338400276627,14.381975588776164,3391000.0
279.0839196836157,14.497457397587382,3393000.0
278.5386951208287,14.615850804844225,3395000.0
277.998640209792,14.73692563555913,3397000.0
277.4641972631507,14.860450500759574,3399000.0
276.9357771360363,14.986194193574004,3401000.0
276.4137594518446,15.11392698177667,3403000.0
275.8984929486394,15.243421790903337,3405000.0
275.3902959401617,15.374455274436638,3407000.0
274.88945688440936,15.50680876970887,3409000.0
274.3962350519089,15.640269140052416,3411000.0
273.91086128512256,15.774629505351516,3413000.0
273.4335388399365,15.909689864510183,3415000.0
272.9644442998464,16.045257614445376,3417000.0
272.5037285532693,16.181147971083902,3419000.0
272.0515178243852,16.317184298474878,3421000.0
271.60791474798583,16.45319835258233,3423000.0
271.17299947905605,16.58903044658229,3425000.0
270.74683082809037,16.724529544613,3427000.0
270.32944741357835,16.859553290910533,3429000.0
269.92086882354096,16.993967981150917,3431000.0
269.52109677855157,17.12764848261257,3433000.0
269.13011628923084,17.26047810950144,3435000.0
268.7478968018201,17.392348459468575,3437000.0
268.37439332603736,17.52315921697282,3439000.0
268.0095475400829,17.65281792878316,3441000.0
267.6625662315618,17.78271929031553,3443000.0
267.313857165487,17.909688000667735,3445000.0
266.9736587387454,18.035284501550578,3447000.0
266.6418600288911,18.159444057989806,3449000.0
266.3183427705621,18.282108502771923,3451000.0
